signal_id,trade_id,side,entry_id,signal_time,entry_time,exit_time,expiry_time,option_type,strike,entry_spot,exit_spot,direction_return_pct,entry_tte_hours,exit_tte_hours,entry_rv_base,exit_rv_base,entry_iv_used,exit_iv_used,entry_theoretical_mid,exit_theoretical_mid,entry_intrinsic,exit_intrinsic,entry_bid,entry_ask,exit_bid,exit_ask,entry_worst_model_price,exit_worst_model_price,entry_price_after_binance_slippage,exit_price_after_binance_slippage,contracts,entry_underlying_notional,exit_underlying_notional,entry_premium_value,exit_premium_value,entry_fee,exit_fee,total_cost,pnl,return_on_cost,won
571,571,long,Long1,2025-10-18 16:45:00,2025-10-18 17:00:00,2025-10-18 23:00:00,2025-10-19 08:00:00,call,106500.0,106722.72,107104.41,0.35764643180009603,15.0,9.0,0.46586673499678916,0.4612324261213364,0.9255067657453443,0.25,1742.5539190843701,725.40596220117,222.72000000000116,604.4100000000035,1655.4262231301516,1829.6816150385887,689.1356640911115,761.6762603112286,1939.462511940904,634.0048109638226,1958.857137060313,627.6647628541843,0.05105017518024389,5448.213551712119,5467.698893076666,100.0,32.042396098172354,1.6344640655136355,1.6403096679229996,101.63446406551364,-71.23237763526429,-0.7008683352661539,False
573,573,short,Short1,2025-10-21 16:30:00,2025-10-21 16:45:00,2025-10-21 22:45:00,2025-10-22 08:00:00,put,112500.0,112565.88,109066.98,3.1083131051789503,15.25,9.25,0.7273780856782591,0.6853531454438208,1.3046982242334757,0.25,2410.7952682502364,3433.034381433754,0.0,3433.020000000004,2290.2555048377244,2531.3350316627484,3381.524700000004,3810.6681633914673,2683.2151335625135,3381.524700000004,2710.0472848981385,3347.709453000004,0.03689972516614545,4153.650035085309,4024.5415867014826,100.0,123.52955875180727,1.2460950105255928,1.2073624760104447,101.2460950105256,21.076101265271234,0.20816705338690003,True
574,574,short,Short2,2025-10-21 16:30:00,2025-10-21 16:45:00,2025-10-21 22:45:00,2025-10-22 08:00:00,put,112500.0,112565.88,109066.98,3.1083131051789503,15.25,9.25,0.7273780856782591,0.6853531454438208,1.3046982242334757,0.25,2410.7952682502364,3433.034381433754,0.0,3433.020000000004,2290.2555048377244,2531.3350316627484,3381.524700000004,3810.6681633914673,2683.2151335625135,3381.524700000004,2710.0472848981385,3347.709453000004,0.03689972516614545,4153.650035085309,4024.5415867014826,100.0,123.52955875180727,1.2460950105255928,1.2073624760104447,101.2460950105256,21.076101265271234,0.20816705338690003,True
577,577,short,Short1,2025-10-26 11:45:00,2025-10-26 12:00:00,2025-10-26 18:00:00,2025-10-27 08:00:00,put,113500.0,113728.0,113564.27,0.14396630557118595,20.0,14.0,0.41362933949171266,0.40985685858090637,0.9,0.25,1837.1307322678258,421.2581563236454,0.0,0.0,1745.2741956544344,1928.9872688812172,400.1952485074631,442.3210641398277,2044.7265050140904,368.179628626866,2065.1737700642316,364.49783234059737,0.0484220753960524,5506.945790642248,5499.017644237652,100.0,17.64974151929407,1.6520837371926742,1.6497052932712957,101.65208373719267,-85.6520475111699,-0.8426000172570133,False
578,579,long,Long1,2025-10-29 16:15:00,2025-10-29 16:30:00,2025-10-29 22:30:00,2025-10-30 08:00:00,call,111500.0,111321.23,111132.86,-0.16921300636005832,15.5,9.5,0.3804129955633053,0.5907484949146792,0.9,0.25,1594.672168245117,210.99170862702158,0.0,0.0,1514.938559832861,1674.405776657373,200.4421231956705,221.54129405837267,1774.8701232568155,184.40675334001685,1792.6188244893838,182.56268580661668,0.0557843076474913,6209.977742017138,6199.469651985581,100.0,10.1841330299886,1.8629933226051412,1.01841330299886,101.86299332260513,-92.6972735956154,-0.9100191401409004,False
580,581,long,Long1,2025-10-30 17:30:00,2025-10-30 17:45:00,2025-10-30 23:45:00,2025-10-31 08:00:00,call,107500.0,107486.69,108322.88,0.7779474835442501,14.25,8.25,0.6879234750443679,0.5680107923008297,1.2474890388143334,0.25,2150.7876894431975,892.6576513117034,0.0,822.8800000000047,2043.2483049710374,2258.3270739153572,848.0247687461182,937.2905338772886,2393.826698350279,810.5368000000046,2417.7649653337817,802.4314320000046,0.041360513297947724,4445.704671097385,4480.289918711996,100.0,33.18897591392743,1.3337114013292153,1.3440869756135985,101.33371140132921,-69.48882246301538,-0.6857424000568471,False
581,580,long,Long2,2025-10-30 20:30:00,2025-10-30 20:45:00,2025-10-31 02:45:00,2025-10-31 08:00:00,call,107500.0,107510.91,108857.99,1.2529705124810109,11.25,5.25,0.5658268311053347,0.6018099216503996,1.0704489051027353,0.25,1650.605406577466,1362.8865248076909,10.910000000003492,1357.9900000000052,1568.0751362485926,1733.1356769063395,1337.6201500000052,1553.6906382807679,1837.12381752072,1337.6201500000052,1855.4950556959272,1324.2439485000052,0.053893972766472134,5794.190055638637,5866.789548472896,100.0,71.36876729662481,1.738257016691591,1.7600368645418687,101.73825701669159,-32.129526584608655,-0.3158057502335366,False
584,583,long,Long2,2025-11-04 09:30:00,2025-11-04 09:45:00,2025-11-04 15:45:00,2025-11-05 08:00:00,call,104000.0,103857.96,103197.01,-0.6363980189867169,22.25,16.25,0.6009975387012197,0.5862812632576856,1.1214464311167687,0.25,2272.7086810796754,154.088633247291,0.0,0.0,2159.0732470256917,2386.344115133659,146.38420158492644,161.79306490965556,2529.524762041679,134.67346545813234,2554.820009662096,133.32673080355102,0.03914170063715218,4065.1771791053256,4039.3064720691996,100.0,5.21863498404277,1.2195531537315976,0.521863498404277,101.2195531537316,-96.5227816680931,-0.9535981800027801,False
585,585,long,Long1,2025-11-04 20:30:00,2025-11-04 20:45:00,2025-11-05 02:45:00,2025-11-05 08:00:00,call,101000.0,100755.43,101677.93,0.9155834082589909,11.25,5.25,0.5828114184883166,0.7861013518498571,1.095076556808059,0.2716608111099142,1459.960006334666,733.4522092771949,0.0,677.929999999993,1386.9620060179327,1532.9580066513995,667.7610499999931,836.1355185760023,1624.9354870504835,667.7610499999931,1641.1848419209884,661.0834394999932,0.060931588840993145,6139.188434257466,6195.397824963282,100.0,40.280864325203154,1.8417565302772396,1.8586193474889845,101.84175653027724,-63.419511552563065,-0.6227260184157236,False
587,586,long,Long2,2025-11-05 11:00:00,2025-11-05 11:15:00,2025-11-05 17:15:00,2025-11-06 08:00:00,call,101500.0,101605.7,103903.84,2.2618219253447425,20.75,14.75,0.6719757931868476,0.6292963487894178,1.224364900120929,0.25,2467.043198680163,2407.908969071854,105.69999999999709,2403.8399999999965,2343.691038746155,2590.3953586141715,2367.7823999999964,2672.778955669758,2745.819080131022,2367.7823999999964,2773.277270932332,2344.1045759999965,0.03605842122175601,3663.7411291313747,3746.608429277941,100.0,84.52471018925365,1.0991223387394122,1.1239825287833822,101.0991223387394,-17.69839467826914,-0.17505982513843668,False
588,588,long,Long1,2025-11-07 13:00:00,2025-11-07 13:15:00,2025-11-07 19:15:00,2025-11-08 08:00:00,call,100000.0,100140.33,102849.65,2.705523339098237,18.75,12.75,0.5219223080006477,0.5316952713743327,1.0067873466009392,0.25,1930.3600400937357,2850.0967470458418,140.33000000000175,2849.649999999994,1833.8420380890489,2026.8780420984226,2806.9052499999943,3163.6073892208847,2148.490724624328,2806.9052499999943,2169.9756318705713,2778.8361974999943,0.04608346680547633,4614.813573444445,4739.668431729858,100.0,128.05840566534704,1.3844440720333333,1.4219005295189573,101.38444407203333,25.252061063794756,0.24907234334542727,True
589,589,short,Short1,2025-11-10 01:00:00,2025-11-10 01:15:00,2025-11-10 07:15:00,2025-11-10 08:00:00,put,106000.0,106071.99,106334.48,-0.24746401005579788,6.75,0.75,0.49636127378257716,0.4926299255862471,0.9697238469847369,0.25,1103.0379144364415,9.787002894860052,0.0,0.0,948.6126064153397,1257.4632224575435,8.416822489579644,11.15718330014046,1332.9110158049962,7.743476690413273,1346.2401259630462,7.66604192350914,0.0742809533540415,7879.128541360357,7898.626548806259,99.99999999999999,0.569440902530309,2.363738562408107,0.056944090253030905,102.36373856240809,-101.85124175013081,-0.9949933753937209,False
590,590,short,Short2,2025-11-10 01:00:00,2025-11-10 01:15:00,2025-11-10 07:15:00,2025-11-10 08:00:00,put,106000.0,106071.99,106334.48,-0.24746401005579788,6.75,0.75,0.49636127378257716,0.4926299255862471,0.9697238469847369,0.25,1103.0379144364415,9.787002894860052,0.0,0.0,948.6126064153397,1257.4632224575435,8.416822489579644,11.15718330014046,1332.9110158049962,7.743476690413273,1346.2401259630462,7.66604192350914,0.0742809533540415,7879.128541360357,7898.626548806259,99.99999999999999,0.569440902530309,2.363738562408107,0.056944090253030905,102.36373856240809,-101.85124175013081,-0.9949933753937209,False
592,592,long,Long1,2025-11-12 18:45:00,2025-11-12 19:00:00,2025-11-13 01:00:00,2025-11-13 08:00:00,call,101000.0,101157.12,102398.65,1.2273283383315015,13.0,7.0,0.4384403724034578,0.447765986961859,0.9,0.25,1477.9721744203925,1405.6922706049809,157.11999999999534,1398.6499999999942,1404.073565699373,1551.8707831414122,1377.6702499999942,1602.4891884896783,1644.983030129897,1377.6702499999942,1661.432860431196,1363.8935474999942,0.060189010571300924,6088.546965042356,6163.273427336943,100.0,82.09140314860626,1.8265640895127064,1.848982028201083,101.8265640895127,-21.584142969107518,-0.21196966785733376,False
593,594,long,Long1,2025-11-13 19:00:00,2025-11-13 19:15:00,2025-11-14 01:15:00,2025-11-14 08:00:00,call,99000.0,99170.77,99102.87,-0.06846775516616832,12.75,6.75,0.5663935115151795,0.5874649962592304,1.0712705916970102,0.25,1702.2640353692768,328.7268460829,170.77000000000407,102.86999999999534,1617.1508336008128,1787.3772371377408,282.705087631294,374.74860453450606,1894.6198713660053,260.0886806207905,1913.5660700796655,257.48779381458263,0.05225845167490705,5182.510891608322,5178.962542739596,100.0,13.455913429937796,1.5547532674824964,1.3455913429937798,101.5547532674825,-89.44443118053849,-0.8807508098114626,False
594,593,long,Long2,2025-11-13 22:00:00,2025-11-13 22:15:00,2025-11-14 04:15:00,2025-11-14 08:00:00,call,99500.0,99507.82,98976.63,-0.53381734219482,9.75,3.75,0.5803579196981812,0.5475825184460483,1.0915189835623627,0.25,1449.3789814682896,41.19478203800827,7.820000000006985,0.0,1376.910032394875,1521.847930541704,35.42751255268711,46.962051523329436,1613.1588063742063,32.593311548472144,1629.2903944379484,32.26737843298742,0.061376412910417184,6107.43304813547,6074.830511361585,100.0,1.980455942239726,1.8322299144406409,0.1980455942239726,101.83222991444065,-100.04981956642489,-0.9824965990677672,False
596,596,long,Long1,2025-11-14 10:00:00,2025-11-14 10:15:00,2025-11-14 16:15:00,2025-11-15 08:00:00,call,97000.0,96999.9,96974.13,-0.026567037697966533,21.75,15.75,0.6088545520471873,0.6961329501014804,1.1328391004684215,0.25,2184.0359682459675,397.3517966102954,0.0,0.0,2074.834169833669,2293.237766658266,377.4842067797806,417.21938644081024,2430.8320326577623,347.28547023739816,2455.14035298434,343.8126155350242,0.04073086896170528,3950.890216198516,3949.840581705373,100.0,14.003786590738228,1.1852670648595547,1.1849521745116118,101.18526706485956,-88.36643264863294,-0.8733132323699875,False
597,597,long,Long1,2025-11-15 21:45:00,2025-11-15 22:00:00,2025-11-16 04:00:00,2025-11-16 08:00:00,call,95500.0,95545.1,95870.97,0.34106406293989977,10.0,4.0,0.47571395673530725,0.4772426096661231,0.9397852372661955,0.25,1232.6528910801135,440.8752247728553,45.10000000000582,370.97000000000116,1171.0202465261077,1294.2855356341192,379.15269330465554,502.5977562410551,1371.9426677721665,365.40545000000117,1385.6620944498882,361.75139550000114,0.07216766656209954,6895.266918442457,6918.784195945048,100.00000000000001,26.106754088818278,2.068580075532737,2.0756352587835143,102.06858007553275,-78.03746124549798,-0.7645590953430402,False
598,598,long,Long1,2025-11-16 16:30:00,2025-11-16 16:45:00,2025-11-16 22:45:00,2025-11-17 08:00:00,call,94000.0,94224.47,94183.36,-0.04362985538682862,15.25,9.25,0.47639099034941934,0.5208242488945007,0.9407669360066581,0.25,1588.600431842984,405.3549017160185,224.47000000000116,183.36000000000058,1509.1704102508347,1668.0304534351335,385.0871566302176,425.6226468018194,1768.1122806412416,354.2801840998002,1785.793403447654,350.7373822588022,0.05599751897780556,5276.336546998671,5274.034488993493,100.0,19.64042321926312,1.5829009640996012,1.5822103466980477,101.58290096409961,-83.52468809153453,-0.822231766358523,False
599,599,long,Long1,2025-11-16 21:45:00,2025-11-16 22:00:00,2025-11-17 04:00:00,2025-11-17 08:00:00,call,93500.0,93382.29,95152.45,1.895605687116908,10.0,4.0,0.4935981386939372,0.5342792744352997,0.9657173011062089,0.25,1158.3126383029303,1652.5193462047464,0.0,1652.449999999997,1100.3970063877837,1216.228270218077,1627.663249999997,1983.0232154456955,1289.2019664311615,1627.663249999997,1302.0939860954732,1611.386617499997,0.07679937167966286,7171.701198008063,7307.648373780536,100.0,123.753479757017,2.151510359402419,2.1922945121341604,102.15151035940242,19.409674885480428,0.1900086921592333,True
600,600,long,Long1,2025-11-17 20:15:00,2025-11-17 20:30:00,2025-11-18 02:30:00,2025-11-18 08:00:00,call,91500.0,91634.79,91333.54,-0.3287506851928135,11.5,5.5,0.6009219258585623,0.6183205173331676,1.1213367924949154,0.25,1552.4374960082641,154.81131515600282,134.7899999999936,0.0,1474.8156212078509,1630.0593708086774,133.1377310341624,176.48489927784323,1727.862933057198,122.48671255142942,1745.14156238777,121.26184542591513,0.05730194166207132,5250.851390796156,5233.589180870457,100.0,6.948539192430899,1.5752554172388467,0.6948539192430899,101.57525541723885,-95.32157014405104,-0.9384329850070309,False
603,603,long,Long1,2025-11-19 16:00:00,2025-11-19 16:15:00,2025-11-19 22:15:00,2025-11-20 08:00:00,call,89500.0,89696.37,90594.86,1.0017016296200332,15.75,9.75,0.6069441679683599,0.6228433303962868,1.1300690435541219,0.25,1812.5954599293545,1119.0749254109978,196.36999999999534,1094.8600000000006,1721.9656869328867,1903.2252329258224,1078.4371000000006,1175.0286716815478,2017.4187469013718,1078.4371000000006,2037.5929343703856,1067.6527290000006,0.049077516079481256,4402.0750409461,4446.170698368353,100.0,52.397743974799575,1.3206225122838298,1.333851209510506,101.32062251228383,-50.256729746994765,-0.4960167881015711,False
604,604,long,Long2,2025-11-19 19:45:00,2025-11-19 20:00:00,2025-11-20 02:00:00,2025-11-20 08:00:00,call,88500.0,88721.3,92667.65,4.448029954475419,12.0,6.0,0.591600531011388,0.6195366112162602,1.1078207699665126,0.25,1562.688564733755,4167.6500000000815,221.3000000000029,4167.649999999994,1484.554136497067,1640.8229929704428,4105.135249999994,5001.180000000098,1739.2723725486694,4105.135249999994,1756.6650962741562,4064.083897499994,0.05692604709463264,5050.552902097032,5275.203008048934,100.0,231.35223134562284,1.5151658706291093,1.58256090241468,101.5151658706291,128.25450457257904,1.2634024036962765,True
605,605,long,Long1,2025-11-20 19:15:00,2025-11-20 19:30:00,2025-11-21 01:30:00,2025-11-21 08:00:00,call,86500.0,86679.95,87240.42,0.6465970504136109,12.5,6.5,0.7629793361117383,0.7667247635656571,1.3563200373620206,0.26003485813939425,1861.1126093023922,774.708015899043,179.9499999999971,740.4199999999983,1768.0569788372725,1954.168239767512,729.3136999999982,883.167138124909,2071.4183341535627,729.3136999999982,2092.1325174950985,722.0205629999982,0.04779811946125171,4143.138604995325,4169.928017009773,100.0,34.51122512375413,1.2429415814985976,1.2509784051029318,101.2429415814986,-67.98269486284741,-0.6714808341292875,False
607,607,long,Long1,2025-11-21 08:00:00,2025-11-21 08:15:00,2025-11-21 14:15:00,2025-11-22 08:00:00,call,84000.0,84223.36,83689.7,-0.6336246855979222,23.75,17.75,0.7701789875619695,1.0648490946246698,1.3667595319648558,0.4389094567748018,2500.8589578815663,517.2577938301329,223.36000000000058,0.0,2375.816009987488,2625.9019057756445,491.3949041386262,543.1206835216395,2783.4560201221834,452.0833118075361,2811.2905803234053,447.56247868946076,0.035570851586781256,2995.896638700049,2976.913898042247,100.0,15.920178505274757,0.8987689916100147,0.893074169412674,100.89876899161001,-85.87166465574794,-0.8510675156293371,False
608,608,short,TrendShort,2025-11-21 08:45:00,2025-11-21 09:00:00,2025-11-21 15:00:00,2025-11-22 08:00:00,put,83500.0,83702.81,84173.05,-0.5617971487456686,23.0,17.0,0.7749075794420157,1.1245368281789092,1.3736159901909228,0.4747220969073455,2246.978162687781,413.82180080441685,0.0,0.0,2134.629254553392,2359.3270708221703,393.130710764196,434.5128908446377,2500.8866950715005,361.68025390306036,2525.8955620222155,358.06345136402973,0.039589918721714946,3313.787444679149,3332.4042080588483,100.0,14.17570293671867,0.9941362334037446,0.9997212624176544,100.99413623340375,-87.81815455910274,-0.8695371616046055,False
609,609,long,RevLong,2025-11-21 09:15:00,2025-11-21 09:30:00,2025-11-21 15:30:00,2025-11-22 08:00:00,call,82500.0,82658.3,83227.42,0.6885212979216737,22.5,16.5,0.7877934696522096,1.1191552536431244,1.392300530995704,0.47149315218587456,2404.1488058563336,1101.4615471247234,158.3000000000029,727.4199999999983,2283.9413655635167,2524.3562461491506,1046.3884697684873,1156.5346244809596,2675.8176209180997,962.6773921870084,2702.5757971272806,953.0506182651384,0.037001737418908144,3058.500712093335,3079.559140893184,100.0,35.26452872397471,0.9175502136280005,0.9238677422679552,100.917550213628,-66.57688923192126,-0.6597156697817923,False
610,610,short,Short1,2025-11-23 20:30:00,2025-11-23 20:45:00,2025-11-24 02:45:00,2025-11-24 08:00:00,put,87500.0,87483.36,87518.22,-0.039847577870810724,11.25,5.25,0.6647087164689259,0.6696121861494906,1.2138276388799425,0.25,1526.516421250628,204.6770892289278,16.639999999999418,0.0,1450.1906001880964,1602.8422423131594,176.0222967368779,233.33188172097772,1699.0127768519492,161.94051299792767,1716.0029046204686,160.3211078679484,0.05827495963482485,5098.08927271885,5100.120737811721,100.0,9.342706089615094,1.5294267818156548,0.9342706089615094,101.52942678181566,-93.12099130116208,-0.9171822815593836,False
611,611,short,Short1,2025-11-24 18:15:00,2025-11-24 18:30:00,2025-11-25 00:30:00,2025-11-25 08:00:00,put,88500.0,88407.14,88187.03,0.2489731033036513,13.5,7.5,0.674582486119604,0.672227407765834,1.228144604873426,0.25,1748.003157721083,443.9527852803076,92.86000000000058,312.97000000000116,1660.6029998350286,1835.4033156071373,381.7993953410645,506.1061752195507,1945.5275145435655,351.25544371377936,1964.9827896890013,347.74288927664156,0.0508910309671603,4499.130499458076,4487.928874631894,100.0,17.69699414678736,1.3497391498374227,1.3463786623895682,101.34973914983742,-84.99912366543963,-0.8386713609570842,False
612,612,short,Short1,2025-11-26 18:30:00,2025-11-26 18:45:00,2025-11-27 00:45:00,2025-11-27 08:00:00,put,90000.0,90145.69,90485.85,-0.37734471831099015,13.25,7.25,0.6520694075259977,0.6433485351915937,1.1955006409126967,0.25,1598.7581025510735,85.34204223422057,0.0,0.0,1518.8201974235199,1678.6960076786272,73.39415632142969,97.28992814701147,1779.4177681393448,67.52262381571532,1797.2119458207383,66.84739757755817,0.05564174010335364,5015.863054417486,5034.790148731042,100.0,3.719505522596043,1.5047589163252455,0.37195055225960433,101.50475891632524,-98.15720394598881,-0.9670207091167423,False
614,614,short,Short1,2025-11-28 09:00:00,2025-11-28 09:15:00,2025-11-28 15:15:00,2025-11-29 08:00:00,put,91500.0,91630.79,92668.55,-1.1325450757327493,22.75,16.75,0.5767388848200244,0.5151883263037942,1.0862713829890356,0.25,1957.1932430411107,61.16237712793918,0.0,0.0,1859.3335808890552,2055.052905193166,58.10425827154222,64.22049598433614,2178.3560795047565,53.45591760981885,2200.139640299804,52.921358433720656,0.04545166050750007,4164.771559114032,4211.939474322296,100.0,2.4053636171251966,1.2494314677342095,0.2405363617125197,101.24943146773421,-99.08460421232154,-0.9786188700120992,False
615,616,long,Long1,2025-12-01 01:00:00,2025-12-01 01:15:00,2025-12-01 07:15:00,2025-12-01 08:00:00,call,87500.0,87268.11,86246.84,-1.1702671227783012,6.75,0.75,0.5912807949917643,0.5389152588289032,1.1073571527380581,0.25,959.5959485323037,6.899962015083496e-09,0.0,0.0,825.2525157377812,1093.9393813268264,0.86,1.1400000000000001,1159.575744206436,0.7912,1171.1715016485002,0.783288,0.08538459129106496,7451.351905093699,7364.151183545872,100.0,0.06688072574319569,2.23540557152811,0.006688072574319569,102.2354055715281,-102.17521291835922,-0.9994112347593049,False
616,617,long,Long2,2025-12-01 01:00:00,2025-12-01 01:15:00,2025-12-01 07:15:00,2025-12-01 08:00:00,call,87500.0,87268.11,86246.84,-1.1702671227783012,6.75,0.75,0.5912807949917643,0.5389152588289032,1.1073571527380581,0.25,959.5959485323037,6.899962015083496e-09,0.0,0.0,825.2525157377812,1093.9393813268264,0.86,1.1400000000000001,1159.575744206436,0.7912,1171.1715016485002,0.783288,0.08538459129106496,7451.351905093699,7364.151183545872,100.0,0.06688072574319569,2.23540557152811,0.006688072574319569,102.2354055715281,-102.17521291835922,-0.9994112347593049,False
618,618,short,Short1,2025-12-02 17:30:00,2025-12-02 17:45:00,2025-12-02 23:45:00,2025-12-03 08:00:00,put,91500.0,91458.4,91277.88,0.19737935498542747,14.25,8.25,0.6811739747097361,0.6034479590920063,1.2377022633291173,0.25,1842.5002244395146,404.6959628157856,41.60000000000582,222.11999999999534,1750.3752132175387,1934.6252356614905,384.4611646749963,424.9307609565749,2050.70274980118,353.70427150099664,2071.2097772991915,350.16722878598665,0.04828096173358047,4415.699510614496,4406.983831402351,100.0,16.906410573370138,1.3247098531843486,1.3220951494207052,101.32470985318434,-85.74039442923491,-0.8461943246960143,False
621,621,short,Short1,2025-12-03 22:00:00,2025-12-03 22:15:00,2025-12-04 04:15:00,2025-12-04 08:00:00,put,93500.0,93405.53,93409.11,-0.003832749517074241,9.75,3.75,0.6118344238151715,0.5881969276480825,1.1371599145319986,0.25,1462.0579451322847,241.69117052957154,94.47000000000116,90.88999999999942,1388.9550478756703,1535.160842388899,207.85440665543152,275.5279344037116,1627.270492932233,191.226054122997,1643.5431978615554,189.31379358176702,0.060844156776719865,5683.180711132611,5683.398533213872,100.0,11.518638136684615,1.704954213339783,1.1518638136684616,101.70495421333979,-91.33817989032363,-0.8980701146448534,False
622,622,long,Long1,2025-12-05 14:45:00,2025-12-05 15:00:00,2025-12-05 21:00:00,2025-12-06 08:00:00,call,91000.0,91037.59,89429.36,-1.7665559907726003,17.0,11.0,0.49800432853372684,0.5643588042107259,0.9721062763739039,0.25,1573.737414760224,7.4432775280688475,37.58999999999651,0.0,1495.0505440222128,1652.4242854982353,6.6245169999812745,8.262038056156422,1751.5697426281295,6.094555639982773,1769.0854400544108,6.033610083582945,0.056526382353202995,5146.02562085413,5055.118196962238,100.0,0.34105815055475064,1.5438076862562387,0.03410581505547507,101.54380768625624,-101.23685535075697,-0.9969771437324108,False
623,623,long,Long1,2025-12-05 19:00:00,2025-12-05 19:15:00,2025-12-06 01:15:00,2025-12-06 08:00:00,call,89500.0,89426.83,89448.62,0.024366289177413236,12.75,6.75,0.5943840676161805,0.505447411160014,1.1118568980434618,0.25,1477.5186963366286,222.86977693324297,0.0,0.0,1403.6427615197972,1551.39463115346,191.66800816258896,254.07154570389702,1644.4783090226676,176.33456750958186,1660.9230921128944,174.57122183448604,0.06020748370280525,5384.164409818536,5385.476330888419,100.0,10.510493993578619,1.6152493229455607,1.051049399357862,101.61524932294556,-92.1558047287248,-0.9069092025335932,False
624,624,long,Long1,2025-12-06 23:30:00,2025-12-06 23:45:00,2025-12-07 05:45:00,2025-12-07 08:00:00,call,89000.0,89236.79,89515.01,0.31177723896165244,8.25,2.25,0.5061457550577861,0.5062551899312455,0.9839113448337898,0.25,1196.0228652634032,527.0073856975505,236.7899999999936,515.0099999999948,1136.221722000233,1255.8240085265734,507.28484999999483,600.7884196952076,1331.1734490381677,507.28484999999483,1344.4851835285494,502.21200149999487,0.07437791150479908,6637.246069592339,6657.939492131204,100.0,37.35347980421464,1.9911738208777017,1.997381847639361,101.9911738208777,-66.63507586430242,-0.6533415919041237,False
625,625,long,Long1,2025-12-07 13:30:00,2025-12-07 13:45:00,2025-12-07 19:45:00,2025-12-08 08:00:00,call,89000.0,89053.74,91425.52,2.6633131859481685,18.25,12.25,0.5065153071579447,0.5241437305666228,0.9844471953790198,0.25,1622.76981188036,2426.0158298899623,53.74000000000524,2425.520000000004,1541.631321286342,1703.9083024743782,2389.1372000000038,2692.8775711778585,1806.142800622841,2389.1372000000038,1824.2042286290693,2365.2458280000037,0.05481842352440563,4881.785635752302,5011.802876299017,100.0,129.65904753863768,1.4645356907256906,1.503540862889705,101.4645356907257,26.690970985022275,0.26305714408804953,True
626,626,short,Short1,2025-12-09 16:15:00,2025-12-09 16:30:00,2025-12-09 22:30:00,2025-12-10 08:00:00,put,94000.0,94228.67,92950.3,1.3566677742559596,15.5,9.5,0.5726186220374294,0.5434486653400614,1.0802970019542726,0.25,1594.127856184692,1080.2291646593076,0.0,1049.699999999997,1514.4214633754573,1673.8342489939268,1033.954499999997,1134.240622892273,1774.2643039335626,1033.954499999997,1792.0069469728983,1023.6149549999972,0.055803355097993584,5258.275932421655,5186.938597365033,100.0,57.12114881748157,1.5774827797264963,1.5560815792095097,101.5774827797265,-46.01241554145444,-0.45297849761874487,False
627,627,short,Short1,2025-12-10 20:15:00,2025-12-10 20:30:00,2025-12-11 02:30:00,2025-12-11 08:00:00,put,93500.0,93696.5,90064.74,3.8760892882871767,11.5,5.5,0.5781294136407976,0.59768815366525,1.0882876497791565,0.25,1376.1153529343792,3435.260000104812,0.0,3435.2599999999948,1307.3095852876602,1444.9211205810982,3383.731099999995,4122.312000125775,1531.6163878159641,3383.731099999995,1546.9325516941237,3349.893788999995,0.06464405955546347,6056.922126138483,5822.150416407333,100.00000000000001,216.55073360059288,1.8170766378415446,1.7466451249221997,101.81707663784155,112.98701183782913,1.1097059115114698,True
628,628,short,Short1,2025-12-11 21:30:00,2025-12-11 21:45:00,2025-12-12 03:45:00,2025-12-12 08:00:00,put,93000.0,92858.39,92283.4,0.6192116835107786,10.25,4.25,0.6542434104362417,0.5906049020349826,1.1986529451325505,0.25,1591.8249645162432,735.112042243898,141.61000000000058,716.6000000000058,1512.233716290431,1671.4162127420554,705.8510000000057,838.0277281580438,1771.701185506579,705.8510000000057,1789.4181973616446,698.7924900000056,0.05588408575895902,5189.306230198863,5157.173439728319,100.0,39.05137943887683,1.5567918690596587,1.5471520319184955,101.55679186905967,-64.05256446210133,-0.6307068516371244,False
629,629,long,Long1,2025-12-14 14:45:00,2025-12-14 15:00:00,2025-12-14 21:00:00,2025-12-15 08:00:00,call,89000.0,89015.96,88524.95,-0.551597713488694,17.0,11.0,0.45919145116268184,0.44923515179005186,0.9158276041858886,0.25,1440.497656120373,131.74664885150924,15.960000000006403,0.0,1368.4727733143543,1512.5225389263917,125.15931640893376,138.3339812940847,1603.2738912619752,115.14657109621906,1619.306630174595,113.99510538525688,0.06175482650201828,5497.1651657105995,5466.842928349843,100.0,7.039747955145828,1.6491495497131796,0.7039747955145829,101.64914954971319,-95.31337639008194,-0.9376701803438834,False
630,631,long,Long1,2025-12-15 15:30:00,2025-12-15 15:45:00,2025-12-15 21:45:00,2025-12-16 08:00:00,call,87000.0,87033.22,86243.78,-0.9070559494409158,16.25,10.25,0.518491924991084,0.520989559215333,1.0018132912370716,0.25,1514.4207806307895,59.301081922511,33.220000000001164,0.0,1438.69974159925,1590.141819662329,56.33602782638545,62.26613601863656,1685.550328842069,51.829145600274614,1702.4058321304897,51.310854144271865,0.05874040026922028,5112.366179519108,5065.994157930575,100.0,3.01402011059011,1.5337098538557323,0.301402011059011,101.53370985385573,-98.82109175432463,-0.9732835715011738,False
