signal_id,trade_id,side,entry_id,signal_time,entry_time,exit_time,expiry_time,option_type,strike,quote_time,spot,tte_hours,rv_base,iv_used,theoretical_mid,intrinsic,spread_rate,bid,ask,worst_executable_price,quote_phase
573,573,short,Short1,2025-10-21 16:30:00,2025-10-21 16:45:00,2025-10-21 22:45:00,2025-10-22 08:00:00,put,112500.0,2025-10-21 22:45:00,109066.98,9.25,0.6853531454438208,0.25,3433.034381433754,3433.020000000004,0.22,3381.524700000004,3810.6681633914673,3381.524700000004,exit
574,574,short,Short2,2025-10-21 16:30:00,2025-10-21 16:45:00,2025-10-21 22:45:00,2025-10-22 08:00:00,put,112500.0,2025-10-21 16:45:00,112565.88,15.25,0.7273780856782591,1.3046982242334757,2410.7952682502364,0.0,0.1,2290.2555048377244,2531.3350316627484,2683.2151335625135,entry
574,574,short,Short2,2025-10-21 16:30:00,2025-10-21 16:45:00,2025-10-21 22:45:00,2025-10-22 08:00:00,put,112500.0,2025-10-21 22:45:00,109066.98,9.25,0.6853531454438208,0.25,3433.034381433754,3433.020000000004,0.22,3381.524700000004,3810.6681633914673,3381.524700000004,exit
577,577,short,Short1,2025-10-26 11:45:00,2025-10-26 12:00:00,2025-10-26 18:00:00,2025-10-27 08:00:00,put,113500.0,2025-10-26 12:00:00,113728.0,20.0,0.41362933949171266,0.9,1837.1307322678258,0.0,0.1,1745.2741956544344,1928.9872688812172,2044.7265050140904,entry
577,577,short,Short1,2025-10-26 11:45:00,2025-10-26 12:00:00,2025-10-26 18:00:00,2025-10-27 08:00:00,put,113500.0,2025-10-26 18:00:00,113564.27,14.0,0.40985685858090637,0.25,421.2581563236454,0.0,0.1,400.1952485074631,442.3210641398277,368.179628626866,exit
578,579,long,Long1,2025-10-29 16:15:00,2025-10-29 16:30:00,2025-10-29 22:30:00,2025-10-30 08:00:00,call,111500.0,2025-10-29 16:30:00,111321.23,15.5,0.3804129955633053,0.9,1594.672168245117,0.0,0.1,1514.938559832861,1674.405776657373,1774.8701232568155,entry
578,579,long,Long1,2025-10-29 16:15:00,2025-10-29 16:30:00,2025-10-29 22:30:00,2025-10-30 08:00:00,call,111500.0,2025-10-29 22:30:00,111132.86,9.5,0.5907484949146792,0.25,210.99170862702158,0.0,0.1,200.4421231956705,221.54129405837267,184.40675334001685,exit
580,581,long,Long1,2025-10-30 17:30:00,2025-10-30 17:45:00,2025-10-30 23:45:00,2025-10-31 08:00:00,call,107500.0,2025-10-30 17:45:00,107486.69,14.25,0.6879234750443679,1.2474890388143334,2150.7876894431975,0.0,0.1,2043.2483049710374,2258.3270739153572,2393.826698350279,entry
580,581,long,Long1,2025-10-30 17:30:00,2025-10-30 17:45:00,2025-10-30 23:45:00,2025-10-31 08:00:00,call,107500.0,2025-10-30 23:45:00,108322.88,8.25,0.5680107923008297,0.25,892.6576513117034,822.8800000000047,0.1,848.0247687461182,937.2905338772886,810.5368000000046,exit
581,580,long,Long2,2025-10-30 20:30:00,2025-10-30 20:45:00,2025-10-31 02:45:00,2025-10-31 08:00:00,call,107500.0,2025-10-30 20:45:00,107510.91,11.25,0.5658268311053347,1.0704489051027353,1650.605406577466,10.910000000003492,0.1,1568.0751362485926,1733.1356769063395,1837.12381752072,entry
581,580,long,Long2,2025-10-30 20:30:00,2025-10-30 20:45:00,2025-10-31 02:45:00,2025-10-31 08:00:00,call,107500.0,2025-10-31 02:45:00,108857.99,5.25,0.6018099216503996,0.25,1362.8865248076909,1357.9900000000052,0.28,1337.6201500000052,1553.6906382807679,1337.6201500000052,exit
584,583,long,Long2,2025-11-04 09:30:00,2025-11-04 09:45:00,2025-11-04 15:45:00,2025-11-05 08:00:00,call,104000.0,2025-11-04 09:45:00,103857.96,22.25,0.6009975387012197,1.1214464311167687,2272.7086810796754,0.0,0.1,2159.0732470256917,2386.344115133659,2529.524762041679,entry
584,583,long,Long2,2025-11-04 09:30:00,2025-11-04 09:45:00,2025-11-04 15:45:00,2025-11-05 08:00:00,call,104000.0,2025-11-04 15:45:00,103197.01,16.25,0.5862812632576856,0.25,154.088633247291,0.0,0.1,146.38420158492644,161.79306490965556,134.67346545813234,exit
585,585,long,Long1,2025-11-04 20:30:00,2025-11-04 20:45:00,2025-11-05 02:45:00,2025-11-05 08:00:00,call,101000.0,2025-11-04 20:45:00,100755.43,11.25,0.5828114184883166,1.095076556808059,1459.960006334666,0.0,0.1,1386.9620060179327,1532.9580066513995,1624.9354870504835,entry
585,585,long,Long1,2025-11-04 20:30:00,2025-11-04 20:45:00,2025-11-05 02:45:00,2025-11-05 08:00:00,call,101000.0,2025-11-05 02:45:00,101677.93,5.25,0.7861013518498571,0.2716608111099142,733.4522092771949,677.929999999993,0.28,667.7610499999931,836.1355185760023,667.7610499999931,exit
587,586,long,Long2,2025-11-05 11:00:00,2025-11-05 11:15:00,2025-11-05 17:15:00,2025-11-06 08:00:00,call,101500.0,2025-11-05 11:15:00,101605.7,20.75,0.6719757931868476,1.224364900120929,2467.043198680163,105.69999999999709,0.1,2343.691038746155,2590.3953586141715,2745.819080131022,entry
587,586,long,Long2,2025-11-05 11:00:00,2025-11-05 11:15:00,2025-11-05 17:15:00,2025-11-06 08:00:00,call,101500.0,2025-11-05 17:15:00,103903.84,14.75,0.6292963487894178,0.25,2407.908969071854,2403.8399999999965,0.22,2367.7823999999964,2672.778955669758,2367.7823999999964,exit
588,588,long,Long1,2025-11-07 13:00:00,2025-11-07 13:15:00,2025-11-07 19:15:00,2025-11-08 08:00:00,call,100000.0,2025-11-07 13:15:00,100140.33,18.75,0.5219223080006477,1.0067873466009392,1930.3600400937357,140.33000000000175,0.1,1833.8420380890489,2026.8780420984226,2148.490724624328,entry
588,588,long,Long1,2025-11-07 13:00:00,2025-11-07 13:15:00,2025-11-07 19:15:00,2025-11-08 08:00:00,call,100000.0,2025-11-07 19:15:00,102849.65,12.75,0.5316952713743327,0.25,2850.0967470458418,2849.649999999994,0.22,2806.9052499999943,3163.6073892208847,2806.9052499999943,exit
589,589,short,Short1,2025-11-10 01:00:00,2025-11-10 01:15:00,2025-11-10 07:15:00,2025-11-10 08:00:00,put,106000.0,2025-11-10 01:15:00,106071.99,6.75,0.49636127378257716,0.9697238469847369,1103.0379144364415,0.0,0.28,948.6126064153397,1257.4632224575435,1332.9110158049962,entry
589,589,short,Short1,2025-11-10 01:00:00,2025-11-10 01:15:00,2025-11-10 07:15:00,2025-11-10 08:00:00,put,106000.0,2025-11-10 07:15:00,106334.48,0.75,0.4926299255862471,0.25,9.787002894860052,0.0,0.28,8.416822489579644,11.15718330014046,7.743476690413273,exit
590,590,short,Short2,2025-11-10 01:00:00,2025-11-10 01:15:00,2025-11-10 07:15:00,2025-11-10 08:00:00,put,106000.0,2025-11-10 01:15:00,106071.99,6.75,0.49636127378257716,0.9697238469847369,1103.0379144364415,0.0,0.28,948.6126064153397,1257.4632224575435,1332.9110158049962,entry
590,590,short,Short2,2025-11-10 01:00:00,2025-11-10 01:15:00,2025-11-10 07:15:00,2025-11-10 08:00:00,put,106000.0,2025-11-10 07:15:00,106334.48,0.75,0.4926299255862471,0.25,9.787002894860052,0.0,0.28,8.416822489579644,11.15718330014046,7.743476690413273,exit
592,592,long,Long1,2025-11-12 18:45:00,2025-11-12 19:00:00,2025-11-13 01:00:00,2025-11-13 08:00:00,call,101000.0,2025-11-12 19:00:00,101157.12,13.0,0.4384403724034578,0.9,1477.9721744203925,157.11999999999534,0.1,1404.073565699373,1551.8707831414122,1644.983030129897,entry
592,592,long,Long1,2025-11-12 18:45:00,2025-11-12 19:00:00,2025-11-13 01:00:00,2025-11-13 08:00:00,call,101000.0,2025-11-13 01:00:00,102398.65,7.0,0.447765986961859,0.25,1405.6922706049809,1398.6499999999942,0.28,1377.6702499999942,1602.4891884896783,1377.6702499999942,exit
593,594,long,Long1,2025-11-13 19:00:00,2025-11-13 19:15:00,2025-11-14 01:15:00,2025-11-14 08:00:00,call,99000.0,2025-11-13 19:15:00,99170.77,12.75,0.5663935115151795,1.0712705916970102,1702.2640353692768,170.77000000000407,0.1,1617.1508336008128,1787.3772371377408,1894.6198713660053,entry
593,594,long,Long1,2025-11-13 19:00:00,2025-11-13 19:15:00,2025-11-14 01:15:00,2025-11-14 08:00:00,call,99000.0,2025-11-14 01:15:00,99102.87,6.75,0.5874649962592304,0.25,328.7268460829,102.86999999999534,0.28,282.705087631294,374.74860453450606,260.0886806207905,exit
594,593,long,Long2,2025-11-13 22:00:00,2025-11-13 22:15:00,2025-11-14 04:15:00,2025-11-14 08:00:00,call,99500.0,2025-11-13 22:15:00,99507.82,9.75,0.5803579196981812,1.0915189835623627,1449.3789814682896,7.820000000006985,0.1,1376.910032394875,1521.847930541704,1613.1588063742063,entry
594,593,long,Long2,2025-11-13 22:00:00,2025-11-13 22:15:00,2025-11-14 04:15:00,2025-11-14 08:00:00,call,99500.0,2025-11-14 04:15:00,98976.63,3.75,0.5475825184460483,0.25,41.19478203800827,0.0,0.28,35.42751255268711,46.962051523329436,32.593311548472144,exit
596,596,long,Long1,2025-11-14 10:00:00,2025-11-14 10:15:00,2025-11-14 16:15:00,2025-11-15 08:00:00,call,97000.0,2025-11-14 10:15:00,96999.9,21.75,0.6088545520471873,1.1328391004684215,2184.0359682459675,0.0,0.1,2074.834169833669,2293.237766658266,2430.8320326577623,entry
596,596,long,Long1,2025-11-14 10:00:00,2025-11-14 10:15:00,2025-11-14 16:15:00,2025-11-15 08:00:00,call,97000.0,2025-11-14 16:15:00,96974.13,15.75,0.6961329501014804,0.25,397.3517966102954,0.0,0.1,377.4842067797806,417.21938644081024,347.28547023739816,exit
597,597,long,Long1,2025-11-15 21:45:00,2025-11-15 22:00:00,2025-11-16 04:00:00,2025-11-16 08:00:00,call,95500.0,2025-11-15 22:00:00,95545.1,10.0,0.47571395673530725,0.9397852372661955,1232.6528910801135,45.10000000000582,0.1,1171.0202465261077,1294.2855356341192,1371.9426677721665,entry
597,597,long,Long1,2025-11-15 21:45:00,2025-11-15 22:00:00,2025-11-16 04:00:00,2025-11-16 08:00:00,call,95500.0,2025-11-16 04:00:00,95870.97,4.0,0.4772426096661231,0.25,440.8752247728553,370.97000000000116,0.28,379.15269330465554,502.5977562410551,365.40545000000117,exit
598,598,long,Long1,2025-11-16 16:30:00,2025-11-16 16:45:00,2025-11-16 22:45:00,2025-11-17 08:00:00,call,94000.0,2025-11-16 16:45:00,94224.47,15.25,0.47639099034941934,0.9407669360066581,1588.600431842984,224.47000000000116,0.1,1509.1704102508347,1668.0304534351335,1768.1122806412416,entry
598,598,long,Long1,2025-11-16 16:30:00,2025-11-16 16:45:00,2025-11-16 22:45:00,2025-11-17 08:00:00,call,94000.0,2025-11-16 22:45:00,94183.36,9.25,0.5208242488945007,0.25,405.3549017160185,183.36000000000058,0.1,385.0871566302176,425.6226468018194,354.2801840998002,exit
599,599,long,Long1,2025-11-16 21:45:00,2025-11-16 22:00:00,2025-11-17 04:00:00,2025-11-17 08:00:00,call,93500.0,2025-11-16 22:00:00,93382.29,10.0,0.4935981386939372,0.9657173011062089,1158.3126383029303,0.0,0.1,1100.3970063877837,1216.228270218077,1289.2019664311615,entry
599,599,long,Long1,2025-11-16 21:45:00,2025-11-16 22:00:00,2025-11-17 04:00:00,2025-11-17 08:00:00,call,93500.0,2025-11-17 04:00:00,95152.45,4.0,0.5342792744352997,0.25,1652.5193462047464,1652.449999999997,0.4,1627.663249999997,1983.0232154456955,1627.663249999997,exit
600,600,long,Long1,2025-11-17 20:15:00,2025-11-17 20:30:00,2025-11-18 02:30:00,2025-11-18 08:00:00,call,91500.0,2025-11-17 20:30:00,91634.79,11.5,0.6009219258585623,1.1213367924949154,1552.4374960082641,134.7899999999936,0.1,1474.8156212078509,1630.0593708086774,1727.862933057198,entry
600,600,long,Long1,2025-11-17 20:15:00,2025-11-17 20:30:00,2025-11-18 02:30:00,2025-11-18 08:00:00,call,91500.0,2025-11-18 02:30:00,91333.54,5.5,0.6183205173331676,0.25,154.81131515600282,0.0,0.28,133.1377310341624,176.48489927784323,122.48671255142942,exit
603,603,long,Long1,2025-11-19 16:00:00,2025-11-19 16:15:00,2025-11-19 22:15:00,2025-11-20 08:00:00,call,89500.0,2025-11-19 16:15:00,89696.37,15.75,0.6069441679683599,1.1300690435541219,1812.5954599293545,196.36999999999534,0.1,1721.9656869328867,1903.2252329258224,2017.4187469013718,entry
603,603,long,Long1,2025-11-19 16:00:00,2025-11-19 16:15:00,2025-11-19 22:15:00,2025-11-20 08:00:00,call,89500.0,2025-11-19 22:15:00,90594.86,9.75,0.6228433303962868,0.25,1119.0749254109978,1094.8600000000006,0.1,1078.4371000000006,1175.0286716815478,1078.4371000000006,exit
604,604,long,Long2,2025-11-19 19:45:00,2025-11-19 20:00:00,2025-11-20 02:00:00,2025-11-20 08:00:00,call,88500.0,2025-11-19 20:00:00,88721.3,12.0,0.591600531011388,1.1078207699665126,1562.688564733755,221.3000000000029,0.1,1484.554136497067,1640.8229929704428,1739.2723725486694,entry
604,604,long,Long2,2025-11-19 19:45:00,2025-11-19 20:00:00,2025-11-20 02:00:00,2025-11-20 08:00:00,call,88500.0,2025-11-20 02:00:00,92667.65,6.0,0.6195366112162602,0.25,4167.6500000000815,4167.649999999994,0.4,4105.135249999994,5001.180000000098,4105.135249999994,exit
605,605,long,Long1,2025-11-20 19:15:00,2025-11-20 19:30:00,2025-11-21 01:30:00,2025-11-21 08:00:00,call,86500.0,2025-11-20 19:30:00,86679.95,12.5,0.7629793361117383,1.3563200373620206,1861.1126093023922,179.9499999999971,0.1,1768.0569788372725,1954.168239767512,2071.4183341535627,entry
605,605,long,Long1,2025-11-20 19:15:00,2025-11-20 19:30:00,2025-11-21 01:30:00,2025-11-21 08:00:00,call,86500.0,2025-11-21 01:30:00,87240.42,6.5,0.7667247635656571,0.26003485813939425,774.708015899043,740.4199999999983,0.28,729.3136999999982,883.167138124909,729.3136999999982,exit
607,607,long,Long1,2025-11-21 08:00:00,2025-11-21 08:15:00,2025-11-21 14:15:00,2025-11-22 08:00:00,call,84000.0,2025-11-21 08:15:00,84223.36,23.75,0.7701789875619695,1.3667595319648558,2500.8589578815663,223.36000000000058,0.1,2375.816009987488,2625.9019057756445,2783.4560201221834,entry
607,607,long,Long1,2025-11-21 08:00:00,2025-11-21 08:15:00,2025-11-21 14:15:00,2025-11-22 08:00:00,call,84000.0,2025-11-21 14:15:00,83689.7,17.75,1.0648490946246698,0.4389094567748018,517.2577938301329,0.0,0.1,491.3949041386262,543.1206835216395,452.0833118075361,exit
608,608,short,TrendShort,2025-11-21 08:45:00,2025-11-21 09:00:00,2025-11-21 15:00:00,2025-11-22 08:00:00,put,83500.0,2025-11-21 09:00:00,83702.81,23.0,0.7749075794420157,1.3736159901909228,2246.978162687781,0.0,0.1,2134.629254553392,2359.3270708221703,2500.8866950715005,entry
608,608,short,TrendShort,2025-11-21 08:45:00,2025-11-21 09:00:00,2025-11-21 15:00:00,2025-11-22 08:00:00,put,83500.0,2025-11-21 15:00:00,84173.05,17.0,1.1245368281789092,0.4747220969073455,413.82180080441685,0.0,0.1,393.130710764196,434.5128908446377,361.68025390306036,exit
609,609,long,RevLong,2025-11-21 09:15:00,2025-11-21 09:30:00,2025-11-21 15:30:00,2025-11-22 08:00:00,call,82500.0,2025-11-21 09:30:00,82658.3,22.5,0.7877934696522096,1.392300530995704,2404.1488058563336,158.3000000000029,0.1,2283.9413655635167,2524.3562461491506,2675.8176209180997,entry
609,609,long,RevLong,2025-11-21 09:15:00,2025-11-21 09:30:00,2025-11-21 15:30:00,2025-11-22 08:00:00,call,82500.0,2025-11-21 15:30:00,83227.42,16.5,1.1191552536431244,0.47149315218587456,1101.4615471247234,727.4199999999983,0.1,1046.3884697684873,1156.5346244809596,962.6773921870084,exit
610,610,short,Short1,2025-11-23 20:30:00,2025-11-23 20:45:00,2025-11-24 02:45:00,2025-11-24 08:00:00,put,87500.0,2025-11-23 20:45:00,87483.36,11.25,0.6647087164689259,1.2138276388799425,1526.516421250628,16.639999999999418,0.1,1450.1906001880964,1602.8422423131594,1699.0127768519492,entry
610,610,short,Short1,2025-11-23 20:30:00,2025-11-23 20:45:00,2025-11-24 02:45:00,2025-11-24 08:00:00,put,87500.0,2025-11-24 02:45:00,87518.22,5.25,0.6696121861494906,0.25,204.6770892289278,0.0,0.28,176.0222967368779,233.33188172097772,161.94051299792767,exit
611,611,short,Short1,2025-11-24 18:15:00,2025-11-24 18:30:00,2025-11-25 00:30:00,2025-11-25 08:00:00,put,88500.0,2025-11-24 18:30:00,88407.14,13.5,0.674582486119604,1.228144604873426,1748.003157721083,92.86000000000058,0.1,1660.6029998350286,1835.4033156071373,1945.5275145435655,entry
611,611,short,Short1,2025-11-24 18:15:00,2025-11-24 18:30:00,2025-11-25 00:30:00,2025-11-25 08:00:00,put,88500.0,2025-11-25 00:30:00,88187.03,7.5,0.672227407765834,0.25,443.9527852803076,312.97000000000116,0.28,381.7993953410645,506.1061752195507,351.25544371377936,exit
612,612,short,Short1,2025-11-26 18:30:00,2025-11-26 18:45:00,2025-11-27 00:45:00,2025-11-27 08:00:00,put,90000.0,2025-11-26 18:45:00,90145.69,13.25,0.6520694075259977,1.1955006409126967,1598.7581025510735,0.0,0.1,1518.8201974235199,1678.6960076786272,1779.4177681393448,entry
612,612,short,Short1,2025-11-26 18:30:00,2025-11-26 18:45:00,2025-11-27 00:45:00,2025-11-27 08:00:00,put,90000.0,2025-11-27 00:45:00,90485.85,7.25,0.6433485351915937,0.25,85.34204223422057,0.0,0.28,73.39415632142969,97.28992814701147,67.52262381571532,exit
614,614,short,Short1,2025-11-28 09:00:00,2025-11-28 09:15:00,2025-11-28 15:15:00,2025-11-29 08:00:00,put,91500.0,2025-11-28 09:15:00,91630.79,22.75,0.5767388848200244,1.0862713829890356,1957.1932430411107,0.0,0.1,1859.3335808890552,2055.052905193166,2178.3560795047565,entry
614,614,short,Short1,2025-11-28 09:00:00,2025-11-28 09:15:00,2025-11-28 15:15:00,2025-11-29 08:00:00,put,91500.0,2025-11-28 15:15:00,92668.55,16.75,0.5151883263037942,0.25,61.16237712793918,0.0,0.1,58.10425827154222,64.22049598433614,53.45591760981885,exit
615,616,long,Long1,2025-12-01 01:00:00,2025-12-01 01:15:00,2025-12-01 07:15:00,2025-12-01 08:00:00,call,87500.0,2025-12-01 01:15:00,87268.11,6.75,0.5912807949917643,1.1073571527380581,959.5959485323037,0.0,0.28,825.2525157377812,1093.9393813268264,1159.575744206436,entry
615,616,long,Long1,2025-12-01 01:00:00,2025-12-01 01:15:00,2025-12-01 07:15:00,2025-12-01 08:00:00,call,87500.0,2025-12-01 07:15:00,86246.84,0.75,0.5389152588289032,0.25,6.899962015083496e-09,0.0,0.28,0.86,1.1400000000000001,0.7912,exit
616,617,long,Long2,2025-12-01 01:00:00,2025-12-01 01:15:00,2025-12-01 07:15:00,2025-12-01 08:00:00,call,87500.0,2025-12-01 01:15:00,87268.11,6.75,0.5912807949917643,1.1073571527380581,959.5959485323037,0.0,0.28,825.2525157377812,1093.9393813268264,1159.575744206436,entry
616,617,long,Long2,2025-12-01 01:00:00,2025-12-01 01:15:00,2025-12-01 07:15:00,2025-12-01 08:00:00,call,87500.0,2025-12-01 07:15:00,86246.84,0.75,0.5389152588289032,0.25,6.899962015083496e-09,0.0,0.28,0.86,1.1400000000000001,0.7912,exit
618,618,short,Short1,2025-12-02 17:30:00,2025-12-02 17:45:00,2025-12-02 23:45:00,2025-12-03 08:00:00,put,91500.0,2025-12-02 17:45:00,91458.4,14.25,0.6811739747097361,1.2377022633291173,1842.5002244395146,41.60000000000582,0.1,1750.3752132175387,1934.6252356614905,2050.70274980118,entry
618,618,short,Short1,2025-12-02 17:30:00,2025-12-02 17:45:00,2025-12-02 23:45:00,2025-12-03 08:00:00,put,91500.0,2025-12-02 23:45:00,91277.88,8.25,0.6034479590920063,0.25,404.6959628157856,222.11999999999534,0.1,384.4611646749963,424.9307609565749,353.70427150099664,exit
621,621,short,Short1,2025-12-03 22:00:00,2025-12-03 22:15:00,2025-12-04 04:15:00,2025-12-04 08:00:00,put,93500.0,2025-12-03 22:15:00,93405.53,9.75,0.6118344238151715,1.1371599145319986,1462.0579451322847,94.47000000000116,0.1,1388.9550478756703,1535.160842388899,1627.270492932233,entry
621,621,short,Short1,2025-12-03 22:00:00,2025-12-03 22:15:00,2025-12-04 04:15:00,2025-12-04 08:00:00,put,93500.0,2025-12-04 04:15:00,93409.11,3.75,0.5881969276480825,0.25,241.69117052957154,90.88999999999942,0.28,207.85440665543152,275.5279344037116,191.226054122997,exit
622,622,long,Long1,2025-12-05 14:45:00,2025-12-05 15:00:00,2025-12-05 21:00:00,2025-12-06 08:00:00,call,91000.0,2025-12-05 15:00:00,91037.59,17.0,0.49800432853372684,0.9721062763739039,1573.737414760224,37.58999999999651,0.1,1495.0505440222128,1652.4242854982353,1751.5697426281295,entry
622,622,long,Long1,2025-12-05 14:45:00,2025-12-05 15:00:00,2025-12-05 21:00:00,2025-12-06 08:00:00,call,91000.0,2025-12-05 21:00:00,89429.36,11.0,0.5643588042107259,0.25,7.4432775280688475,0.0,0.22,6.6245169999812745,8.262038056156422,6.094555639982773,exit
623,623,long,Long1,2025-12-05 19:00:00,2025-12-05 19:15:00,2025-12-06 01:15:00,2025-12-06 08:00:00,call,89500.0,2025-12-05 19:15:00,89426.83,12.75,0.5943840676161805,1.1118568980434618,1477.5186963366286,0.0,0.1,1403.6427615197972,1551.39463115346,1644.4783090226676,entry
623,623,long,Long1,2025-12-05 19:00:00,2025-12-05 19:15:00,2025-12-06 01:15:00,2025-12-06 08:00:00,call,89500.0,2025-12-06 01:15:00,89448.62,6.75,0.505447411160014,0.25,222.86977693324297,0.0,0.28,191.66800816258896,254.07154570389702,176.33456750958186,exit
624,624,long,Long1,2025-12-06 23:30:00,2025-12-06 23:45:00,2025-12-07 05:45:00,2025-12-07 08:00:00,call,89000.0,2025-12-06 23:45:00,89236.79,8.25,0.5061457550577861,0.9839113448337898,1196.0228652634032,236.7899999999936,0.1,1136.221722000233,1255.8240085265734,1331.1734490381677,entry
624,624,long,Long1,2025-12-06 23:30:00,2025-12-06 23:45:00,2025-12-07 05:45:00,2025-12-07 08:00:00,call,89000.0,2025-12-07 05:45:00,89515.01,2.25,0.5062551899312455,0.25,527.0073856975505,515.0099999999948,0.28,507.28484999999483,600.7884196952076,507.28484999999483,exit
625,625,long,Long1,2025-12-07 13:30:00,2025-12-07 13:45:00,2025-12-07 19:45:00,2025-12-08 08:00:00,call,89000.0,2025-12-07 13:45:00,89053.74,18.25,0.5065153071579447,0.9844471953790198,1622.76981188036,53.74000000000524,0.1,1541.631321286342,1703.9083024743782,1806.142800622841,entry
625,625,long,Long1,2025-12-07 13:30:00,2025-12-07 13:45:00,2025-12-07 19:45:00,2025-12-08 08:00:00,call,89000.0,2025-12-07 19:45:00,91425.52,12.25,0.5241437305666228,0.25,2426.0158298899623,2425.520000000004,0.22,2389.1372000000038,2692.8775711778585,2389.1372000000038,exit
626,626,short,Short1,2025-12-09 16:15:00,2025-12-09 16:30:00,2025-12-09 22:30:00,2025-12-10 08:00:00,put,94000.0,2025-12-09 16:30:00,94228.67,15.5,0.5726186220374294,1.0802970019542726,1594.127856184692,0.0,0.1,1514.4214633754573,1673.8342489939268,1774.2643039335626,entry
626,626,short,Short1,2025-12-09 16:15:00,2025-12-09 16:30:00,2025-12-09 22:30:00,2025-12-10 08:00:00,put,94000.0,2025-12-09 22:30:00,92950.3,9.5,0.5434486653400614,0.25,1080.2291646593076,1049.699999999997,0.1,1033.954499999997,1134.240622892273,1033.954499999997,exit
627,627,short,Short1,2025-12-10 20:15:00,2025-12-10 20:30:00,2025-12-11 02:30:00,2025-12-11 08:00:00,put,93500.0,2025-12-10 20:30:00,93696.5,11.5,0.5781294136407976,1.0882876497791565,1376.1153529343792,0.0,0.1,1307.3095852876602,1444.9211205810982,1531.6163878159641,entry
627,627,short,Short1,2025-12-10 20:15:00,2025-12-10 20:30:00,2025-12-11 02:30:00,2025-12-11 08:00:00,put,93500.0,2025-12-11 02:30:00,90064.74,5.5,0.59768815366525,0.25,3435.260000104812,3435.2599999999948,0.4,3383.731099999995,4122.312000125775,3383.731099999995,exit
628,628,short,Short1,2025-12-11 21:30:00,2025-12-11 21:45:00,2025-12-12 03:45:00,2025-12-12 08:00:00,put,93000.0,2025-12-11 21:45:00,92858.39,10.25,0.6542434104362417,1.1986529451325505,1591.8249645162432,141.61000000000058,0.1,1512.233716290431,1671.4162127420554,1771.701185506579,entry
628,628,short,Short1,2025-12-11 21:30:00,2025-12-11 21:45:00,2025-12-12 03:45:00,2025-12-12 08:00:00,put,93000.0,2025-12-12 03:45:00,92283.4,4.25,0.5906049020349826,0.25,735.112042243898,716.6000000000058,0.28,705.8510000000057,838.0277281580438,705.8510000000057,exit
629,629,long,Long1,2025-12-14 14:45:00,2025-12-14 15:00:00,2025-12-14 21:00:00,2025-12-15 08:00:00,call,89000.0,2025-12-14 15:00:00,89015.96,17.0,0.45919145116268184,0.9158276041858886,1440.497656120373,15.960000000006403,0.1,1368.4727733143543,1512.5225389263917,1603.2738912619752,entry
629,629,long,Long1,2025-12-14 14:45:00,2025-12-14 15:00:00,2025-12-14 21:00:00,2025-12-15 08:00:00,call,89000.0,2025-12-14 21:00:00,88524.95,11.0,0.44923515179005186,0.25,131.74664885150924,0.0,0.1,125.15931640893376,138.3339812940847,115.14657109621906,exit
630,631,long,Long1,2025-12-15 15:30:00,2025-12-15 15:45:00,2025-12-15 21:45:00,2025-12-16 08:00:00,call,87000.0,2025-12-15 15:45:00,87033.22,16.25,0.518491924991084,1.0018132912370716,1514.4207806307895,33.220000000001164,0.1,1438.69974159925,1590.141819662329,1685.550328842069,entry
630,631,long,Long1,2025-12-15 15:30:00,2025-12-15 15:45:00,2025-12-15 21:45:00,2025-12-16 08:00:00,call,87000.0,2025-12-15 21:45:00,86243.78,10.25,0.520989559215333,0.25,59.301081922511,0.0,0.1,56.33602782638545,62.26613601863656,51.829145600274614,exit
631,630,long,Long2,2025-12-15 18:30:00,2025-12-15 18:45:00,2025-12-16 00:45:00,2025-12-16 08:00:00,call,86000.0,2025-12-15 18:45:00,86185.39,13.25,0.5294217836806229,1.0176615863369032,1453.9809867958174,185.38999999999942,0.1,1381.2819374560265,1526.6800361356084,1618.280838303745,entry
631,630,long,Long2,2025-12-15 18:30:00,2025-12-15 18:45:00,2025-12-16 00:45:00,2025-12-16 08:00:00,call,86000.0,2025-12-16 00:45:00,85865.48,7.25,0.49264359875096986,0.25,185.1185632673587,0.0,0.28,159.20196440992848,211.03516212478894,146.4658072571342,exit
633,633,long,Long1,2025-12-17 19:15:00,2025-12-17 19:30:00,2025-12-18 01:30:00,2025-12-18 08:00:00,call,85500.0,2025-12-17 19:30:00,85641.54,12.5,0.8860314037398602,1.5347455354227972,2050.4303408818887,141.5399999999936,0.1,1947.9088238377942,2152.9518579259834,2282.1289694015427,entry
633,633,long,Long1,2025-12-17 19:15:00,2025-12-17 19:30:00,2025-12-18 01:30:00,2025-12-18 08:00:00,call,85500.0,2025-12-18 01:30:00,86125.49,6.5,0.769818256805187,0.2618909540831122,674.4154316448985,625.4900000000052,0.28,616.1076500000052,768.8335920751844,616.1076500000052,exit
634,634,long,Long1,2025-12-18 20:00:00,2025-12-18 20:15:00,2025-12-19 02:15:00,2025-12-19 08:00:00,call,85000.0,2025-12-18 20:15:00,84979.26,11.75,0.8958215829746526,1.5489412953132462,1912.8263638312928,0.0,0.1,1817.185045639728,2008.4676820228576,2128.9757429442293,entry
